,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,fips
1492,Mississippi,28163,Yazoo County,4832,5496,10441,-664,0.4627909204099224,0.5263863614596304,-0.0635954410497079,28163
1493,Missouri,29001,Adair County,6413,3710,10336,2703,0.620452786377709,0.3589396284829721,0.2615131578947368,29001
1494,Missouri,29003,Andrew County,7255,2351,9752,4904,0.7439499589827727,0.241078753076292,0.5028712059064807,29003
1495,Missouri,29005,Atchison County,2199,564,2814,1635,0.7814498933901919,0.2004264392324093,0.5810234541577826,29005
1496,Missouri,29007,Audrain County,7732,2704,10656,5028,0.7256006006006006,0.2537537537537537,0.4718468468468468,29007
1497,Missouri,29009,Barry County,12425,2948,15598,9477,0.7965764841646364,0.1889985895627644,0.607577894601872,29009
1498,Missouri,29011,Barton County,5168,844,6077,4324,0.850419614941583,0.1388843179200263,0.7115352970215567,29011
1499,Missouri,29013,Bates County,6597,1672,8416,4925,0.7838640684410646,0.1986692015209125,0.5851948669201521,29013
1500,Missouri,29015,Benton County,8109,2180,10476,5929,0.7740549828178694,0.2080946926307751,0.5659602901870944,29015
1501,Missouri,29017,Bollinger County,5167,750,5983,4417,0.863613571786729,0.1253551729901387,0.7382583987965903,29017
1502,Missouri,29019,Boone County,38646,50064,91168,-11418,0.4238987363987364,0.5491400491400491,-0.1252413127413127,29019
1503,Missouri,29021,Buchanan County,22450,13445,36598,9005,0.6134214984425378,0.3673698016285043,0.2460516968140335,29021
1504,Missouri,29023,Butler County,14602,3301,18141,11301,0.8049170387519983,0.1819635080756297,0.6229535306763685,29023
1505,Missouri,29025,Caldwell County,3725,897,4682,2828,0.7956001708671507,0.1915847928235796,0.6040153780435711,29025
1506,Missouri,29027,Callaway County,14815,5870,21144,8945,0.7006715853197124,0.277620128641695,0.4230514566780173,29027
1507,Missouri,29029,Camden County,18850,5652,24812,13198,0.7597130420764147,0.2277930033854586,0.5319200386909559,29029
1508,Missouri,29031,Cape Girardeau County,28907,10760,40328,18147,0.716797262447927,0.2668121404483237,0.4499851219996032,29031
1509,Missouri,29033,Carroll County,3706,786,4532,2920,0.8177405119152692,0.1734333627537511,0.6443071491615181,29033
1510,Missouri,29035,Carter County,2451,418,2897,2033,0.8460476354849845,0.144287193648602,0.7017604418363825,29035
1511,Missouri,29037,Cass County,37197,19052,57408,18145,0.6479410535117057,0.3318701226309922,0.3160709308807135,29037
1512,Missouri,29039,Cedar County,5788,1145,7044,4643,0.8216922203293583,0.1625496876774559,0.6591425326519023,29039
1513,Missouri,29041,Chariton County,3111,916,4077,2195,0.7630610743193524,0.2246750061319598,0.5383860681873927,29041
1514,Missouri,29043,Christian County,34920,11131,46839,23789,0.745532569013002,0.2376438438053758,0.5078887252076262,29043
1515,Missouri,29045,Clark County,2672,678,3394,1994,0.7872716558632882,0.1997642899233942,0.5875073659398939,29045
1516,Missouri,29047,Clay County,64605,59400,126569,5205,0.5104330444263603,0.4693092305382834,0.0411238138880768,29047
1517,Missouri,29049,Clinton County,7799,2896,10888,4903,0.7162931667891257,0.2659808963997061,0.4503122703894195,29049
1518,Missouri,29051,Cole County,26086,12694,39529,13392,0.6599205646487389,0.3211313213084065,0.3387892433403324,29051
1519,Missouri,29053,Cooper County,6272,2249,8693,4023,0.7215000575175429,0.2587139077418612,0.4627861497756816,29053
1520,Missouri,29055,Crawford County,8725,2113,10973,6612,0.7951335095233756,0.1925635651143716,0.6025699444090039,29055
1521,Missouri,29057,Dade County,3414,656,4119,2758,0.8288419519300801,0.1592619567856275,0.6695799951444525,29057
1522,Missouri,29059,Dallas County,6619,1380,8104,5239,0.8167571569595261,0.1702862783810464,0.6464708785784797,29059
1523,Missouri,29061,Daviess County,3102,746,3911,2356,0.793147532600358,0.1907440552288417,0.6024034773715162,29061
1524,Missouri,29063,DeKalb County,3828,930,4843,2898,0.7904191616766467,0.1920297336361759,0.5983894280404708,29063
1525,Missouri,29065,Dent County,5987,1056,7142,4931,0.8382805936712405,0.1478577429291515,0.6904228507420891,29065
1526,Missouri,29067,Douglas County,5898,1016,7000,4882,0.8425714285714285,0.1451428571428571,0.6974285714285714,29067
1527,Missouri,29069,Dunklin County,8135,2200,10419,5935,0.7807851041366733,0.2111527017947979,0.5696324023418754,29069
1528,Missouri,29071,Franklin County,38058,14569,53685,23489,0.7089131042190556,0.2713793424606501,0.4375337617584055,29071
1529,Missouri,29073,Gasconade County,6222,1601,7923,4621,0.7853085952290799,0.2020699230089612,0.5832386722201186,29073
1530,Missouri,29075,Gentry County,2581,613,3237,1968,0.797343219029966,0.189372876119864,0.6079703429101019,29075
1531,Missouri,29077,Greene County,83630,55068,141800,28562,0.5897743300423132,0.3883497884344146,0.2014245416078985,29077
1532,Missouri,29079,Grundy County,3585,799,4437,2786,0.8079783637592968,0.1800766283524904,0.6279017354068064,29079
1533,Missouri,29081,Harrison County,3198,597,3826,2601,0.8358599059069525,0.1560376372190277,0.6798222686879247,29081
1534,Missouri,29083,Henry County,8027,2619,10788,5408,0.7440674823878384,0.2427697441601779,0.5012977382276604,29083
1535,Missouri,29085,Hickory County,3966,1056,5080,2910,0.7807086614173229,0.2078740157480315,0.5728346456692914,29085
1536,Missouri,29087,Holt County,1976,338,2343,1638,0.8433632095603927,0.1442594963721724,0.6991037131882203,29087
1537,Missouri,29089,Howard County,3553,1413,5092,2140,0.6977611940298507,0.2774941084053417,0.420267085624509,29089
1538,Missouri,29091,Howell County,15181,3218,18650,11963,0.8139946380697051,0.1725469168900804,0.6414477211796247,29091
1539,Missouri,29093,Iron County,3596,945,4592,2651,0.7831010452961672,0.2057926829268292,0.5773083623693379,29093
1540,Missouri,29095,Jackson County,126535,199842,333063,-73307,0.3799131095318303,0.600012610226894,-0.2200995006950636,29095
1541,Missouri,29097,Jasper County,37728,13549,52352,24179,0.7206601466992665,0.2588057762836185,0.4618543704156479,29097
1542,Missouri,29099,Jefferson County,77046,37523,116688,39523,0.6602735499794323,0.3215669134786781,0.3387066365007541,29099
1543,Missouri,29101,Johnson County,15489,6974,23123,8515,0.6698525277861869,0.3016044630886995,0.3682480646974873,29101
1544,Missouri,29103,Knox County,1486,340,1854,1146,0.8015102481121898,0.1833872707659115,0.6181229773462783,29103
1545,Missouri,29105,Laclede County,13762,2780,16793,10982,0.8195081283868278,0.1655451676293693,0.6539629607574584,29105
1546,Missouri,29107,Lafayette County,12273,4472,17055,7801,0.719613016710642,0.262210495455878,0.457402521254764,29107
1547,Missouri,29109,Lawrence County,14426,3214,17905,11212,0.8056967327562133,0.1795029321418598,0.6261938006143535,29109
1548,Missouri,29111,Lewis County,3553,984,4609,2569,0.7708830548926014,0.2134953352137123,0.5573877196788891,29111
1549,Missouri,29113,Lincoln County,21848,6607,29018,15241,0.7529119856640706,0.2276862636983941,0.5252257219656765,29113
1550,Missouri,29115,Linn County,4363,1275,5726,3088,0.7619629758994062,0.2226685295144952,0.539294446384911,29115
1551,Missouri,29117,Livingston County,5267,1410,6758,3857,0.7793725954424386,0.2086416099437703,0.5707309854986683,29117
1552,Missouri,29119,McDonald County,7465,1439,9053,6026,0.8245885341875622,0.1589528333149232,0.6656357008726389,29119
1553,Missouri,29121,Macon County,6076,1662,7836,4414,0.7753956100051046,0.2120980091883614,0.5632976008167432,29121
1554,Missouri,29123,Madison County,4584,1019,5676,3565,0.8076109936575053,0.1795278365045806,0.6280831571529246,29123
1555,Missouri,29125,Maries County,3892,814,4771,3078,0.8157618947809684,0.1706141270173967,0.6451477677635716,29125
1556,Missouri,29127,Marion County,9915,3202,13348,6713,0.7428079112975726,0.2398861252622115,0.5029217860353611,29127
1557,Missouri,29129,Mercer County,1541,222,1779,1319,0.8662169758291175,0.1247892074198988,0.7414277684092186,29129
1558,Missouri,29131,Miller County,10176,2038,12382,8138,0.821838152156356,0.1645937651429494,0.6572443870134066,29131
1559,Missouri,29133,Mississippi County,3537,1178,4756,2359,0.7436921783010934,0.2476871320437342,0.4960050462573591,29133
1560,Missouri,29135,Moniteau County,5744,1308,7157,4436,0.802570909598994,0.1827581388850077,0.6198127707139863,29135
1561,Missouri,29137,Monroe County,3477,936,4483,2541,0.775596698639304,0.2087887575284407,0.5668079411108633,29137
1562,Missouri,29139,Montgomery County,4465,1208,5772,3257,0.7735620235620235,0.2092862092862092,0.5642758142758142,29139
1563,Missouri,29141,Morgan County,7442,1924,9487,5518,0.784441867819121,0.2028038368293454,0.5816380309897755,29141
1564,Missouri,29143,New Madrid County,5447,1748,7250,3699,0.7513103448275862,0.241103448275862,0.5102068965517241,29143
1565,Missouri,29145,Newton County,22120,5818,28405,16302,0.7787361380038725,0.2048230945256116,0.5739130434782609,29145
1566,Missouri,29147,Nodaway County,6865,2853,9893,4012,0.6939249974729607,0.2883857272819165,0.4055392701910441,29147
1567,Missouri,29149,Oregon County,3847,823,4739,3024,0.8117746359991559,0.1736653302384469,0.638109305760709,29149
1568,Missouri,29151,Osage County,6425,1037,7539,5388,0.8522350444356015,0.1375513993898395,0.714683645045762,29151
1569,Missouri,29153,Ozark County,4064,752,4864,3312,0.8355263157894737,0.1546052631578947,0.680921052631579,29153
1570,Missouri,29155,Pemiscot County,4120,1560,5735,2560,0.7183958151700087,0.2720139494333042,0.4463818657367044,29155
1571,Missouri,29157,Perry County,7657,1664,9447,5993,0.8105218587911507,0.1761405737271091,0.6343812850640416,29157
1572,Missouri,29159,Pettis County,13854,4783,19097,9071,0.7254542598313871,0.2504581871498141,0.474996072681573,29159
1573,Missouri,29161,Phelps County,13480,5637,19568,7843,0.6888798037612428,0.2880723630417007,0.400807440719542,29161
1574,Missouri,29163,Pike County,5863,1717,7695,4146,0.7619233268356075,0.2231319038336582,0.5387914230019493,29163
1575,Missouri,29165,Platte County,28917,27179,57270,1738,0.5049240440020953,0.4745765671381177,0.0303474768639776,29165
1576,Missouri,29167,Polk County,11850,2885,15064,8965,0.7866436537440255,0.1915161975570897,0.5951274561869357,29167
1577,Missouri,29169,Pulaski County,10329,3740,14414,6589,0.7165949771055918,0.2594699597613431,0.4571250173442487,29169
1578,Missouri,29171,Putnam County,1984,361,2361,1623,0.8403218975010589,0.1529013130029648,0.6874205844980941,29171
1579,Missouri,29173,Ralls County,4396,1205,5662,3191,0.7764040974920523,0.2128223242670434,0.5635817732250088,29173
1580,Missouri,29175,Randolph County,8018,2485,10744,5533,0.746276991809382,0.2312918838421444,0.5149851079672376,29175
1581,Missouri,29177,Ray County,8345,3109,11649,5236,0.7163705039059147,0.2668898617907116,0.449480642115203,29177
1582,Missouri,29179,Reynolds County,2733,529,3298,2204,0.8286840509399637,0.1604002425712553,0.6682838083687084,29179
1583,Missouri,29181,Ripley County,4839,833,5717,4006,0.8464229490991779,0.1457057897498688,0.7007171593493091,29181
1584,Missouri,29183,St. Charles County,128389,89530,222017,38859,0.578284545778026,0.4032574082164879,0.1750271375615381,29183
1585,Missouri,29185,St. Clair County,3932,988,4974,2944,0.7905106554081223,0.1986328910333735,0.5918777643747487,29185
1586,Missouri,29186,Ste. Genevieve County,6630,2713,9484,3917,0.6990721214677351,0.2860607338675664,0.4130113876001687,29186
1587,Missouri,29187,St. Francois County,20511,7044,28001,13467,0.7325095532302418,0.2515624441984215,0.4809471090318203,29187
1588,Missouri,29189,St. Louis County,199493,328151,536446,-128658,0.3718789962083788,0.6117130149166925,-0.2398340187083136,29189
1589,Missouri,29195,Saline County,6451,2904,9519,3547,0.6776972371047378,0.3050740624015127,0.3726231747032251,29195
1590,Missouri,29197,Schuyler County,1606,373,2003,1233,0.8017973040439341,0.1862206689965052,0.6155766350474289,29197
1591,Missouri,29199,Scotland County,1560,388,1984,1172,0.7862903225806451,0.1955645161290322,0.5907258064516129,29199
1592,Missouri,29201,Scott County,13769,3753,17719,10016,0.7770754557254924,0.2118065353575258,0.5652689203679666,29201
1593,Missouri,29203,Shannon County,3165,706,3906,2459,0.8102918586789555,0.180747567844342,0.6295442908346134,29203
1594,Missouri,29205,Shelby County,2700,592,3350,2108,0.8059701492537313,0.1767164179104477,0.6292537313432836,29205
1595,Missouri,29207,Stoddard County,11484,1819,13426,9665,0.8553552807984508,0.1354833904364665,0.7198718903619843,29207
1596,Missouri,29209,Stone County,14800,3506,18483,11294,0.8007358112860467,0.1896878212411405,0.6110479900449062,29209
1597,Missouri,29211,Sullivan County,1974,478,2471,1496,0.7988668555240793,0.1934439498178874,0.6054229057061918,29211
1598,Missouri,29213,Taney County,20508,5339,26288,15169,0.7801278149726111,0.203096469872185,0.5770313451004261,29213
1599,Missouri,29215,Texas County,9478,1716,11315,7762,0.8376491383119753,0.1516570923552806,0.6859920459566947,29215
1600,Missouri,29217,Vernon County,7155,1903,9185,5252,0.778987479586282,0.2071856287425149,0.571801850843767,29217
1601,Missouri,29219,Warren County,13222,4769,18375,8453,0.7195646258503401,0.2595374149659863,0.4600272108843537,29219
1602,Missouri,29221,Washington County,8047,1804,9976,6243,0.806635926222935,0.1808340016038492,0.6258019246190858,29221
1603,Missouri,29223,Wayne County,4987,845,5878,4142,0.8484178291936033,0.1437563797209935,0.7046614494726098,29223
1604,Missouri,29225,Webster County,14880,3573,18779,11307,0.7923744608339102,0.1902657223494328,0.6021087384844773,29225
1605,Missouri,29227,Worth County,877,215,1107,662,0.7922312556458898,0.1942186088527552,0.5980126467931346,29227
1606,Missouri,29229,Wright County,7453,1168,8739,6285,0.8528435747797231,0.1336537361254148,0.7191898386543083,29229
1607,Missouri,29510,St. Louis city,21474,110089,133867,-88615,0.1604129471789163,0.8223759402989534,-0.661962993120037,29510
1608,Montana,30001,Beaverhead County,3923,1608,5661,2315,0.6929871047518106,0.2840487546369899,0.4089383501148206,30001
1609,Montana,30003,Big Horn County,2207,2491,4784,-284,0.4613294314381271,0.5206939799331104,-0.0593645484949832,30003
1610,Montana,30005,Blaine County,1469,1589,3117,-120,0.4712864934231633,0.5097850497273019,-0.0384985563041385,30005
1611,Montana,30007,Broadwater County,3173,835,4097,2338,0.7744691237490847,0.2038076641444959,0.5706614596045887,30007
1612,Montana,30009,Carbon County,4468,2421,7101,2047,0.6292071539219828,0.3409378960709759,0.2882692578510069,30009
1613,Montana,30011,Carter County,775,74,864,701,0.8969907407407407,0.0856481481481481,0.8113425925925926,30011
1614,Montana,30013,Cascade County,23315,15456,39885,7859,0.5845555973423593,0.387514103046258,0.1970414942961013,30013
1615,Montana,30015,Chouteau County,1891,991,2974,900,0.6358439811701412,0.3332212508406187,0.3026227303295224,30015
1616,Montana,30017,Custer County,4205,1514,5883,2691,0.7147713751487337,0.2573516913139554,0.4574196838347782,30017
1617,Montana,30019,Daniels County,799,195,1014,604,0.7879684418145957,0.1923076923076923,0.5956607495069034,30019
1618,Montana,30021,Dawson County,3758,962,4837,2796,0.77692784783957,0.1988836055406243,0.5780442422989457,30021
1619,Montana,30023,Deer Lodge County,2186,2562,4891,-376,0.446943365364956,0.5238192598650583,-0.0768758945001022,30023
1620,Montana,30025,Fallon County,1375,172,1575,1203,0.873015873015873,0.1092063492063492,0.7638095238095238,30025
1621,Montana,30027,Fergus County,4869,1496,6531,3373,0.7455213596692697,0.2290613994794059,0.5164599601898638,30027
1622,Montana,30029,Flathead County,38321,20274,60258,18047,0.6359487536924557,0.3364532510206113,0.2994955026718444,30029
1623,Montana,30031,Gallatin County,31696,37044,71507,-5348,0.4432573034807781,0.5180471841917574,-0.0747898807109793,30031
1624,Montana,30033,Garfield County,764,41,813,723,0.939729397293973,0.050430504305043,0.88929889298893,30033
1625,Montana,30035,Glacier County,1884,3610,5639,-1726,0.3341017910977124,0.6401844298634509,-0.3060826387657385,30035
1626,Montana,30037,Golden Valley County,414,78,503,336,0.8230616302186878,0.1550695825049702,0.6679920477137177,30037
1627,Montana,30039,Granite County,1419,638,2102,781,0.6750713606089439,0.3035204567078972,0.3715509039010466,30039
1628,Montana,30041,Hill County,3957,2981,7182,976,0.5509607351712615,0.4150654413812308,0.1358952937900306,30041
1629,Montana,30043,Jefferson County,5345,2625,8191,2720,0.6525454767427664,0.3204736906360639,0.3320717861067024,30043
1630,Montana,30045,Judith Basin County,1040,275,1344,765,0.7738095238095238,0.2046130952380952,0.5691964285714286,30045
1631,Montana,30047,Lake County,9322,6916,16626,2406,0.5606880789125466,0.4159749789486346,0.1447130999639119,30047
1632,Montana,30049,Lewis and Clark County,21409,19743,42485,1666,0.5039190302459692,0.4647051900670825,0.0392138401788866,30049
1633,Montana,30051,Liberty County,821,249,1083,572,0.7580794090489381,0.2299168975069252,0.5281625115420129,30051
1634,Montana,30053,Lincoln County,8672,2835,11747,5837,0.7382310377117562,0.2413382140120882,0.496892823699668,30053
1635,Montana,30055,McCone County,956,155,1128,801,0.8475177304964538,0.1374113475177305,0.7101063829787233,30055
1636,Montana,30057,Madison County,4191,1771,6113,2420,0.6855880909537052,0.2897104531326681,0.3958776378210371,30057
1637,Montana,30059,Meagher County,833,258,1110,575,0.7504504504504504,0.2324324324324324,0.5180180180180181,30059
1638,Montana,30061,Mineral County,1828,686,2563,1142,0.7132266874756145,0.2676550916894264,0.445571595786188,30061
1639,Montana,30063,Missoula County,26347,43357,71986,-17010,0.3660017225571639,0.6022976689911927,-0.2362959464340288,30063
1640,Montana,30065,Musselshell County,2423,413,2881,2010,0.8410274210343631,0.1433530024297119,0.6976744186046512,30065
1641,Montana,30067,Park County,6025,5280,11618,745,0.5185918402478912,0.4544672060595627,0.0641246341883284,30067
1642,Montana,30069,Petroleum County,298,39,351,259,0.8490028490028491,0.1111111111111111,0.737891737891738,30069
1643,Montana,30071,Phillips County,1936,416,2386,1520,0.8113998323554066,0.1743503772003352,0.6370494551550713,30071
1644,Montana,30073,Pondera County,2031,903,2995,1128,0.6781302170283806,0.3015025041736227,0.3766277128547579,30073
1645,Montana,30075,Powder River County,970,154,1136,816,0.8538732394366197,0.1355633802816901,0.7183098591549296,30075
1646,Montana,30077,Powell County,2355,752,3195,1603,0.7370892018779343,0.2353677621283255,0.5017214397496088,30077
1647,Montana,30079,Prairie County,603,126,744,477,0.8104838709677419,0.1693548387096774,0.6411290322580645,30079
1648,Montana,30081,Ravalli County,19114,8763,28507,10351,0.6705019819693409,0.307398182902445,0.3631037990668958,30081
1649,Montana,30083,Richland County,4800,875,5798,3925,0.8278716798896171,0.1509141083132114,0.6769575715764056,30083
1650,Montana,30085,Roosevelt County,1996,1910,4028,86,0.4955312810327706,0.4741807348560079,0.0213505461767626,30085
1651,Montana,30087,Rosebud County,2486,1199,3784,1287,0.6569767441860465,0.3168604651162791,0.3401162790697674,30087
1652,Montana,30089,Sanders County,5660,1820,7652,3840,0.7396759017250392,0.2378463146889702,0.501829587036069,30089
1653,Montana,30091,Sheridan County,1403,574,2030,829,0.6911330049261084,0.2827586206896552,0.4083743842364532,30091
1654,Montana,30093,Silver Bow County,7745,10392,18827,-2647,0.4113772773144951,0.5519732299357306,-0.1405959526212354,30093
1655,Montana,30095,Stillwater County,4462,1156,5741,3306,0.7772165128026476,0.2013586483191081,0.5758578644835395,30095
1656,Montana,30097,Sweet Grass County,1840,549,2446,1291,0.7522485690923958,0.2244480784955028,0.5278004905968929,30097
1657,Montana,30099,Teton County,2608,1007,3695,1601,0.7058186738836265,0.272530446549391,0.4332882273342354,30099
1658,Montana,30101,Toole County,1596,467,2123,1129,0.7517663683466792,0.2199717381064531,0.5317946302402261,30101
1659,Montana,30103,Treasure County,373,78,460,295,0.8108695652173913,0.1695652173913043,0.6413043478260869,30103
1660,Montana,30105,Valley County,3135,1030,4272,2105,0.7338483146067416,0.2411048689138576,0.4927434456928839,30105
1661,Montana,30107,Wheatland County,823,225,1068,598,0.7705992509363296,0.2106741573033707,0.5599250936329588,30107
1662,Montana,30109,Wibaux County,516,77,598,439,0.862876254180602,0.12876254180602,0.7341137123745819,30109
1663,Montana,30111,Yellowstone County,50772,30679,83821,20093,0.6057193304780425,0.3660061321148638,0.2397131983631786,30111
1664,Nebraska,31001,Adams County,10085,4213,14653,5872,0.6882549648536136,0.2875179144202552,0.4007370504333583,31001
1665,Nebraska,31003,Antelope County,3093,452,3583,2641,0.8632430923806865,0.1261512698855707,0.7370918224951157,31003
1666,Nebraska,31005,Arthur County,260,21,285,239,0.912280701754386,0.0736842105263157,0.8385964912280701,31005
1667,Nebraska,31007,Banner County,362,43,411,319,0.8807785888077859,0.1046228710462287,0.7761557177615572,31007
1668,Nebraska,31009,Blaine County,280,35,317,245,0.8832807570977917,0.1104100946372239,0.7728706624605678,31009
1669,Nebraska,31011,Boone County,2653,499,3226,2154,0.8223806571605704,0.1546807191568505,0.6676999380037199,31011
1670,Nebraska,31013,Box Butte County,4002,1051,5200,2951,0.7696153846153846,0.2021153846153846,0.5675,31013
1671,Nebraska,31015,Boyd County,1010,135,1155,875,0.8744588744588745,0.1168831168831168,0.7575757575757576,31015
1672,Nebraska,31017,Brown County,1470,191,1684,1279,0.8729216152019003,0.1134204275534441,0.7595011876484561,31017
1673,Nebraska,31019,Buffalo County,16640,6350,23711,10290,0.7017839821180043,0.2678081902914259,0.4339757918265783,31019
1674,Nebraska,31021,Burt County,2580,1063,3739,1517,0.6900240706071142,0.2843006151377373,0.4057234554693769,31021
1675,Nebraska,31023,Butler County,3542,873,4518,2669,0.783975210270031,0.1932270916334661,0.5907481186365648,31023
1676,Nebraska,31025,Cass County,10121,4737,15326,5384,0.6603810518073862,0.3090826047239984,0.3512984470833877,31025
1677,Nebraska,31027,Cedar County,4174,725,5015,3449,0.8323030907278165,0.1445663010967098,0.6877367896311066,31027
1678,Nebraska,31029,Chase County,1740,226,2000,1514,0.87,0.113,0.757,31029
1679,Nebraska,31031,Cherry County,2844,373,3269,2471,0.8699908228816152,0.1141021719180177,0.7558886509635975,31031
1680,Nebraska,31033,Cheyenne County,3813,855,4776,2958,0.7983668341708543,0.1790201005025125,0.6193467336683417,31033
1681,Nebraska,31035,Clay County,2848,632,3570,2216,0.7977591036414566,0.1770308123249299,0.6207282913165266,31035
1682,Nebraska,31037,Colfax County,2636,1025,3726,1611,0.7074610842726785,0.2750939345142243,0.4323671497584541,31037
1683,Nebraska,31039,Cuming County,3507,870,4459,2637,0.7864992150706437,0.195111011437542,0.5913882036331016,31039
1684,Nebraska,31041,Custer County,5090,786,6010,4304,0.8469217970049917,0.1307820299500832,0.7161397670549086,31041
1685,Nebraska,31043,Dakota County,3926,2744,6817,1182,0.5759131582807686,0.4025231040046941,0.1733900542760744,31043
1686,Nebraska,31045,Dawes County,2931,1082,4151,1849,0.706094916887497,0.2606600819079739,0.4454348349795231,31045
1687,Nebraska,31047,Dawson County,6524,2497,9191,4027,0.7098248286367098,0.2716788162332716,0.4381460124034381,31047
1688,Nebraska,31049,Deuel County,871,141,1034,730,0.8423597678916828,0.1363636363636363,0.7059961315280464,31049
1689,Nebraska,31051,Dixon County,2335,651,3094,1684,0.7546864899806076,0.2104072398190045,0.5442792501616031,31051
1690,Nebraska,31053,Dodge County,10984,5544,16938,5440,0.6484827016176644,0.3273113708820404,0.321171330735624,31053
1691,Nebraska,31055,Douglas County,119159,150350,276540,-31191,0.4308924567874448,0.5436826498879005,-0.1127901931004556,31055
1692,Nebraska,31057,Dundy County,883,105,1003,778,0.8803589232303091,0.1046859421734795,0.7756729810568295,31057
1693,Nebraska,31059,Fillmore County,2359,693,3148,1666,0.7493646759847522,0.2201397712833545,0.5292249047013977,31059
1694,Nebraska,31061,Franklin County,1437,276,1728,1161,0.8315972222222222,0.1597222222222222,0.671875,31061
1695,Nebraska,31063,Frontier County,1229,189,1446,1040,0.8499308437067773,0.1307053941908713,0.719225449515906,31063
1696,Nebraska,31065,Furnas County,2163,399,2602,1764,0.8312836279784781,0.1533435818601076,0.6779400461183704,31065
1697,Nebraska,31067,Gage County,7445,3385,11119,4060,0.6695746020325569,0.3044338519651047,0.3651407500674521,31067
1698,Nebraska,31069,Garden County,1016,161,1200,855,0.8466666666666667,0.1341666666666666,0.7125,31069
1699,Nebraska,31071,Garfield County,933,133,1076,800,0.8671003717472119,0.1236059479553903,0.7434944237918215,31071
1700,Nebraska,31073,Gosper County,893,215,1121,678,0.7966101694915254,0.191793041926851,0.6048171275646743,31073
1701,Nebraska,31075,Grant County,375,20,402,355,0.9328358208955224,0.0497512437810945,0.8830845771144279,31075
1702,Nebraska,31077,Greeley County,1016,229,1259,787,0.806989674344718,0.181890389197776,0.625099285146942,31077
1703,Nebraska,31079,Hall County,16189,7681,24450,8508,0.6621267893660532,0.3141513292433537,0.3479754601226994,31079
1704,Nebraska,31081,Hamilton County,4309,1118,5566,3191,0.7741645706072584,0.2008623787279913,0.573302191879267,31081
1705,Nebraska,31083,Harlan County,1615,282,1934,1333,0.8350568769389866,0.1458117890382626,0.6892450879007239,31083
1706,Nebraska,31085,Hayes County,494,34,536,460,0.9216417910447762,0.0634328358208955,0.8582089552238806,31085
1707,Nebraska,31087,Hitchcock County,1264,175,1470,1089,0.8598639455782313,0.119047619047619,0.7408163265306122,31087
1708,Nebraska,31089,Holt County,4769,686,5550,4083,0.8592792792792793,0.1236036036036036,0.7356756756756757,31089
1709,Nebraska,31091,Hooker County,376,59,442,317,0.8506787330316742,0.1334841628959276,0.7171945701357466,31091
1710,Nebraska,31093,Howard County,2786,648,3511,2138,0.7935061236115067,0.184562802620336,0.6089433209911707,31093
1711,Nebraska,31095,Jefferson County,2616,1016,3730,1600,0.7013404825737265,0.2723860589812332,0.4289544235924932,31095
1712,Nebraska,31097,Johnson County,1518,647,2233,871,0.6798029556650246,0.2897447380206001,0.3900582176444245,31097
1713,Nebraska,31099,Kearney County,2822,701,3617,2121,0.7802045894387614,0.1938070223942493,0.586397567044512,31099
1714,Nebraska,31101,Keith County,3544,763,4369,2781,0.8111696040283818,0.1746395056076905,0.6365300984206912,31101
1715,Nebraska,31103,Keya Paha County,476,49,530,427,0.8981132075471698,0.0924528301886792,0.8056603773584906,31103
1716,Nebraska,31105,Kimball County,1563,268,1877,1295,0.8327117741076185,0.1427810335641982,0.6899307405434203,31105
1717,Nebraska,31107,Knox County,3721,905,4708,2816,0.79035683942226,0.1922259983007646,0.5981308411214954,31107
1718,Nebraska,31109,Lancaster County,70092,82293,157215,-12201,0.445835321057151,0.5234424196164488,-0.0776070985592977,31109
1719,Nebraska,31111,Lincoln County,13071,3692,17163,9379,0.7615801433315854,0.2151139078249723,0.5464662355066131,31111
1720,Nebraska,31113,Logan County,407,38,450,369,0.9044444444444444,0.0844444444444444,0.8200000000000001,31113
1721,Nebraska,31115,Loup County,370,75,454,295,0.8149779735682819,0.1651982378854625,0.6497797356828194,31115
1722,Nebraska,31117,McPherson County,275,17,302,258,0.9105960264900662,0.0562913907284768,0.8543046357615894,31117
1723,Nebraska,31119,Madison County,11940,3478,15819,8462,0.7547885454200645,0.2198621910360958,0.5349263543839686,31119
1724,Nebraska,31121,Merrick County,3419,743,4282,2676,0.7984586641756188,0.1735170481083605,0.6249416160672583,31121
1725,Nebraska,31123,Morrill County,2113,386,2558,1727,0.8260359655981235,0.1508991399530883,0.6751368256450352,31123
1726,Nebraska,31125,Nance County,1437,359,1832,1078,0.7843886462882096,0.1959606986899563,0.5884279475982532,31125
1727,Nebraska,31127,Nemaha County,2428,921,3432,1507,0.7074592074592074,0.2683566433566433,0.4391025641025641,31127
1728,Nebraska,31129,Nuckolls County,1857,409,2305,1448,0.8056399132321042,0.1774403470715835,0.6281995661605206,31129
1729,Nebraska,31131,Otoe County,5649,2490,8355,3159,0.6761220825852783,0.2980251346499102,0.3780969479353681,31131
1730,Nebraska,31133,Pawnee County,1071,322,1429,749,0.7494751574527642,0.225332400279916,0.5241427571728481,31133
1731,Nebraska,31135,Perkins County,1321,199,1545,1122,0.8550161812297734,0.1288025889967637,0.7262135922330096,31135
